publisher	publisherLabel	doi
http://www.wikidata.org/entity/Q11595927	Japan Science and Technology Agency	10.1241
http://www.wikidata.org/entity/Q31093130	Q31093130	10.21549
http://www.wikidata.org/entity/Q4570025	Grand Canyon University	10.9743
http://www.wikidata.org/entity/Q24941039	Q24941039	10.4994
http://www.wikidata.org/entity/Q1310048	Huế University	10.26459
http://www.wikidata.org/entity/Q7476068	Universitas Pasundan	10.23969
http://www.wikidata.org/entity/Q17539663	Q17539663	10.29091
http://www.wikidata.org/entity/Q7180800	Pharmacotherapy	10.1592
http://www.wikidata.org/entity/Q4781562	Applied Probability Trust	10.1239
http://www.wikidata.org/entity/Q30263259	Nuclear Safety Institute	10.25283
http://www.wikidata.org/entity/Q19876736	Canadian Aeronautics and Space Institute	10.5589
http://www.wikidata.org/entity/Q15761787	Psychological Record	10.11133
http://www.wikidata.org/entity/Q27723776	Southwest journal of pulmonary & critical care	10.13175
http://www.wikidata.org/entity/Q30259602	Japanese Society of Tropical Medicine	10.2149
http://www.wikidata.org/entity/Q30266739	Brazilian College of Animal Reproduction	10.21451
http://www.wikidata.org/entity/Q1006144	Foldtani Kozlony	10.23928
http://www.wikidata.org/entity/Q2466285	Macedonian Academy of Sciences and Arts	10.20903
http://www.wikidata.org/entity/Q2547019	Agricultural and Food Science	10.23986
http://www.wikidata.org/entity/Q1247342	Mykolas Romeris University	10.13165
http://www.wikidata.org/entity/Q11507498	Japan Society for Oral Tumors	10.5843
http://www.wikidata.org/entity/Q636275	New York Botanical Garden	10.21135
http://www.wikidata.org/entity/Q5975426	IUPUI University Library	10.18060
http://www.wikidata.org/entity/Q7945496	W. E. Upjohn Institute for Employment Research	10.17848
http://www.wikidata.org/entity/Q4345469	Information Processing Society of Japan	10.2197
http://www.wikidata.org/entity/Q30254744	Institute of Metals and Technology	10.17222
http://www.wikidata.org/entity/Q389852	Vilnius Gediminas Technical University	10.20334
http://www.wikidata.org/entity/Q389852	Vilnius Gediminas Technical University	10.3846
http://www.wikidata.org/entity/Q1053601	Center for International Forestry Research	10.17528
http://www.wikidata.org/entity/Q432637	George Washington University	10.4079
http://www.wikidata.org/entity/Q30259806	Norwegian Society of Automatic Control	10.4173
http://www.wikidata.org/entity/Q3011938	Federal University of the State of Rio de Janeiro	10.9789
http://www.wikidata.org/entity/Q1506552	Ural Federal University	10.15826
http://www.wikidata.org/entity/Q30271492	Common Ground Research Networks	10.18848
http://www.wikidata.org/entity/Q1496662	Gazi University	10.12996
http://www.wikidata.org/entity/Q133965	Kuban State Agrarian University	10.21515
http://www.wikidata.org/entity/Q1805202	Baldwin Wallace University	10.22513
http://www.wikidata.org/entity/Q12523473	Tadulako University	10.22487
http://www.wikidata.org/entity/Q2227802	Moscow State University of Civil Engineering	10.22227
http://www.wikidata.org/entity/Q30291953	Sociedade Portuguesa de Vida Selvagem	10.2461
http://www.wikidata.org/entity/Q28406966	Veruscript	10.22261
http://www.wikidata.org/entity/Q2037236	University of Pennsylvania Press	10.9783
http://www.wikidata.org/entity/Q5020447	California Digital Library	10.15697
http://www.wikidata.org/entity/Q17074241	European Center of Sustainable Development	10.14207
http://www.wikidata.org/entity/Q28840801	Journal of pattern recognition research JPRR	10.13176
http://www.wikidata.org/entity/Q3153290	International Phycological Society	10.2216
http://www.wikidata.org/entity/Q30257155	University of Science and Technology	10.20428
http://www.wikidata.org/entity/Q11509313	Q11509313	10.2465
http://www.wikidata.org/entity/Q904405	International Union of Crystallography	10.1107
http://www.wikidata.org/entity/Q5461646	Florida State University College of Medicine	10.17125
http://www.wikidata.org/entity/Q674113	United States Fish and Wildlife Service	10.3996
http://www.wikidata.org/entity/Q7896192	University of Queensland Library	10.14264
http://www.wikidata.org/entity/Q11680831	Q11680831	10.24860
http://www.wikidata.org/entity/Q465230	American Institute of Physics	10.1063
http://www.wikidata.org/entity/Q17050008	Japan Intellectual Property Association	10.2321
http://www.wikidata.org/entity/Q4689837	African Journals OnLine	10.4314
http://www.wikidata.org/entity/Q7170760	Perspectives of New Music	10.7757
http://www.wikidata.org/entity/Q7894378	Universidade Federal de Roraima	10.18227
http://www.wikidata.org/entity/Q9360477	Toruń Society of Arts and Sciences	10.15762
http://www.wikidata.org/entity/Q2390043	International Solar Energy Society	10.18086
http://www.wikidata.org/entity/Q1779011	Society of Motion Picture and Television Engineers	10.5594
http://www.wikidata.org/entity/Q8036839	WormBook	10.1895
http://www.wikidata.org/entity/Q1229996	University of Seville	10.15213
http://www.wikidata.org/entity/Q10387909	Q10387909	10.24302
http://www.wikidata.org/entity/Q573061	Budapest Business School	10.29180
http://www.wikidata.org/entity/Q3847972	Escola Superior de Propaganda e Marketing	10.18568
http://www.wikidata.org/entity/Q26979410	The International Association of Yoga Therapists	10.17761
http://www.wikidata.org/entity/Q2067552	Grodno State Medical University	10.25298
http://www.wikidata.org/entity/Q15762831	Teknik Dergi	10.18400
http://www.wikidata.org/entity/Q1235258	Dokuz Eylül University	10.18872
http://www.wikidata.org/entity/Q1478723	La Trobe University	10.26826
http://www.wikidata.org/entity/Q27726701	International journal of Philippine science and technology	10.18191
http://www.wikidata.org/entity/Q1032210	Canadian Mathematical Society	10.4153
http://www.wikidata.org/entity/Q2947418	Society for Social Studies of Science	10.17351
http://www.wikidata.org/entity/Q4398067	Russian State Vocational Pedagogical University	10.17853
http://www.wikidata.org/entity/Q11350038	Laser Society of Japan	10.2184
http://www.wikidata.org/entity/Q6807205	Medknow Publications	10.4103
http://www.wikidata.org/entity/Q6807205	Medknow Publications	10.6219
http://www.wikidata.org/entity/Q3719191	Edinburgh University Press	10.3366
http://www.wikidata.org/entity/Q1131088	Pontifícia Universidade Católica do Paraná	10.7213
http://www.wikidata.org/entity/Q729786	University of Miskolc	10.26649
http://www.wikidata.org/entity/Q7713944	The Antioch Review	10.7723
http://www.wikidata.org/entity/Q30297148	Institute of Economics Zagreb	10.15179
http://www.wikidata.org/entity/Q15817864	Hacettepe Journal of Mathematics and Statistics	10.15672
http://www.wikidata.org/entity/Q846725	University of Beira Interior	10.20287
http://www.wikidata.org/entity/Q2364419	World Literature Today	10.7588
http://www.wikidata.org/entity/Q10387833	Federal University of Western Pará	10.24065
http://www.wikidata.org/entity/Q1162568	International Council for Science	10.24948
http://www.wikidata.org/entity/Q1137652	Maastricht University	10.26481
http://www.wikidata.org/entity/Q2496445	Universitätsverlag Göttingen	10.17875
http://www.wikidata.org/entity/Q7401829	Saint Mary's College of California	10.18263
http://www.wikidata.org/entity/Q20312700	Aging and Disease	10.14336
http://www.wikidata.org/entity/Q4744674	American Pharmacists Association	10.1331
http://www.wikidata.org/entity/Q22948410	Entomological Society of Israel	10.17731
http://www.wikidata.org/entity/Q4533707	Yugra State University	10.18822
http://www.wikidata.org/entity/Q2239217	Medical University of Silesia	10.18794
http://www.wikidata.org/entity/Q13098259	Universitas Merdeka Malang	10.26905
http://www.wikidata.org/entity/Q29052711	Corporación Universitaria Lasallista	10.22507
http://www.wikidata.org/entity/Q19842485	Croatian society of medical biochemistry and laboratory medicine	10.11613
http://www.wikidata.org/entity/Q465622	American Marketing Association	10.1509
http://www.wikidata.org/entity/Q7054545	North Carolina Institute of Medicine	10.18043
http://www.wikidata.org/entity/Q17146027	International Society of the Learning Sciences	10.22318
http://www.wikidata.org/entity/Q4385796	Pyatigorsk State University	10.17726
http://www.wikidata.org/entity/Q611995	Adolfo Ibáñez University	10.15691
http://www.wikidata.org/entity/Q475424	National Bureau of Economic Research	10.3386
http://www.wikidata.org/entity/Q743648	Association for Symbolic Logic	10.2178
http://www.wikidata.org/entity/Q15760421	Journal of Hospitality and Tourism Management	10.20867
http://www.wikidata.org/entity/Q2915886	IOP Publishing	10.1088
http://www.wikidata.org/entity/Q28405751	British Institute at Ankara	10.18866
http://www.wikidata.org/entity/Q5429082	Faculty of Teacher Education, University of Zagreb	10.15516
http://www.wikidata.org/entity/Q19740788	Q19740788	10.21154
http://www.wikidata.org/entity/Q11376032	The Human Geographical Society of Japan	10.4200
http://www.wikidata.org/entity/Q4853020	Baltzer Science Publishers	10.7564
http://www.wikidata.org/entity/Q18418404	International Centre for Higher Studies in Journalism for Latin America	10.16921
http://www.wikidata.org/entity/Q1048526	biomedical informatics	10.6026
http://www.wikidata.org/entity/Q1284408	Pontifical Catholic University of Valparaíso	10.2225
http://www.wikidata.org/entity/Q1284408	Pontifical Catholic University of Valparaíso	10.3856
http://www.wikidata.org/entity/Q1284408	Pontifical Catholic University of Valparaíso	10.5027
http://www.wikidata.org/entity/Q27726031	Survey practice	10.29115
http://www.wikidata.org/entity/Q11713162	Institute of Computer Science, Polish Academy of Sciences	10.15398
http://www.wikidata.org/entity/Q945699	Universidade Federal do Piauí	10.26694
http://www.wikidata.org/entity/Q30294061	Corporación Universitaria Republicana	10.21017
http://www.wikidata.org/entity/Q30224455	University of Westminster Press	10.16997
http://www.wikidata.org/entity/Q580933	Northwest Atlantic Fisheries Organization	10.2960
http://www.wikidata.org/entity/Q989759	Francisco de Paula Santander University	10.22463
http://www.wikidata.org/entity/Q11822686	Q11822686	10.17531
http://www.wikidata.org/entity/Q27717905	Anthropologiai kozlemenyek	10.20330
http://www.wikidata.org/entity/Q6000814	Ilmin International Relations Institute	10.18031
http://www.wikidata.org/entity/Q6051615	International Journal of Transpersonal Studies	10.24972
http://www.wikidata.org/entity/Q5918150	Instituto de Estudios Fiscales	10.7866
http://www.wikidata.org/entity/Q8047934	Yamashina Institute for Ornithology	10.3312
http://www.wikidata.org/entity/Q7315105	Research Institute of the Finnish Economy	10.20857
http://www.wikidata.org/entity/Q15204887	British Hydrological Society	10.7558
http://www.wikidata.org/entity/Q7894365	Universidade Estadual de Maringá	10.4025
http://www.wikidata.org/entity/Q598841	Monash University	10.2104
http://www.wikidata.org/entity/Q5105410	Chottagram Ma-O-Shishu Hospital Medical College	10.11566
http://www.wikidata.org/entity/Q277872	Moscow University for the Humanities	10.17805
http://www.wikidata.org/entity/Q27726647	Chemical science transactions	10.7598
http://www.wikidata.org/entity/Q964941	CFA Institute	10.2469
http://www.wikidata.org/entity/Q5440477	Universidade Federal do Maranhão	10.18764
http://www.wikidata.org/entity/Q579968	University of Missouri	10.24150
http://www.wikidata.org/entity/Q7381762	Russell Sage Foundation	10.7758
http://www.wikidata.org/entity/Q2003858	University of Žilina	10.26552
http://www.wikidata.org/entity/Q1683229	Japan Academy	10.2183
http://www.wikidata.org/entity/Q24963095	Croatian Operational Research Society	10.17535
http://www.wikidata.org/entity/Q24908228	International Journal of Food and Allied Sciences	10.21620
http://www.wikidata.org/entity/Q1678753	Poznań University of Technology	10.21008
http://www.wikidata.org/entity/Q4346622	National Institute of Informatics	10.2201
http://www.wikidata.org/entity/Q47927	Muhammadiyah University of Malang	10.22219
http://www.wikidata.org/entity/Q1282045	Ecological Society of America	10.1890
http://www.wikidata.org/entity/Q6295583	Journal of Mobile Technology in Medicine	10.7309
http://www.wikidata.org/entity/Q15755333	Saudi Medical Journal	10.15537
http://www.wikidata.org/entity/Q23022249	Discrete Analysis	10.19086
http://www.wikidata.org/entity/Q2495744	University of the Llanos	10.22579
http://www.wikidata.org/entity/Q15762037	Marmara Medical Journal	10.5472
http://www.wikidata.org/entity/Q669937	Peter Lang	10.3726
http://www.wikidata.org/entity/Q1479914	Aleksandras Stulginskis University	10.15544
http://www.wikidata.org/entity/Q5153746	Commonwealth Forestry Association	10.1505
http://www.wikidata.org/entity/Q9091550	EAN University	10.21158
http://www.wikidata.org/entity/Q5413090	European Respiratory Society	10.1183
http://www.wikidata.org/entity/Q11506203	Japan Radioisotope Association	10.3769
http://www.wikidata.org/entity/Q7742290	The International College of Surgeons	10.9738
http://www.wikidata.org/entity/Q29052635	Corporación Universitaria Remington	10.22209
http://www.wikidata.org/entity/Q374677	International Commission on Illumination	10.25039
http://www.wikidata.org/entity/Q30273431	Institute for Legal Studies	10.17252
http://www.wikidata.org/entity/Q7551908	Sociedade Brasileira de Geofísica	10.22564
http://www.wikidata.org/entity/Q3551703	Peruvian Union University	10.17162
http://www.wikidata.org/entity/Q621977	ASTM International	10.1520
http://www.wikidata.org/entity/Q9370618	Wallace Center, California	10.14448
http://www.wikidata.org/entity/Q17632644	Q17632644	10.7578
http://www.wikidata.org/entity/Q1264085	Croatian Academy of Sciences and Arts	10.21857
http://www.wikidata.org/entity/Q3790133	Universidade Federal de Santa Maria	10.5902
http://www.wikidata.org/entity/Q5415600	Evandro Chagas Institute	10.5123
http://www.wikidata.org/entity/Q27723028	Revista internacional de ciencias del deporte	10.5232
http://www.wikidata.org/entity/Q510324	Philadelphia Museum of Art	10.29075
http://www.wikidata.org/entity/Q1741214	Latin American Studies Association	10.25222
http://www.wikidata.org/entity/Q21385573	Folia Entomologica Hungarica	10.17112
http://www.wikidata.org/entity/Q4453265	Tver State University	10.26456
http://www.wikidata.org/entity/Q27726825	Journal of clinical and translational research	10.18053
http://www.wikidata.org/entity/Q3551560	Poznań University of Economics	10.18559
http://www.wikidata.org/entity/Q204254	Society of Exploration Geophysicists	10.1190
http://www.wikidata.org/entity/Q204254	Society of Exploration Geophysicists	10.7462
http://www.wikidata.org/entity/Q15755907	Kurume Medical Journal	10.2739
http://www.wikidata.org/entity/Q1549645	International Seed Testing Association	10.15258
http://www.wikidata.org/entity/Q4984567	Universidade Estadual da Paraíba	10.18391
http://www.wikidata.org/entity/Q3354774	University of Oslo Library	10.5617
http://www.wikidata.org/entity/Q749257	Internet Society	10.14722
http://www.wikidata.org/entity/Q145590	Pure Earth	10.5696
http://www.wikidata.org/entity/Q15767491	Fibreculture Journal	10.15307
http://www.wikidata.org/entity/Q10372618	Q10372618	10.4072
http://www.wikidata.org/entity/Q30262145	Institute for Social Sciences and Humanities	10.15818
http://www.wikidata.org/entity/Q30262145	Institute for Social Sciences and Humanities	10.25117
http://www.wikidata.org/entity/Q3443302	International University of Sarajevo	10.21533
http://www.wikidata.org/entity/Q98818	Walter de Gruyter	10.1515
http://www.wikidata.org/entity/Q6504780	Lawrence and Wishart	10.3898
http://www.wikidata.org/entity/Q7551917	Sociedade Brasileira de Matemática	10.21711
http://www.wikidata.org/entity/Q15057698	Telkom University	10.25124
http://www.wikidata.org/entity/Q5520863	Ganesha University of Education	10.23887
http://www.wikidata.org/entity/Q3409251	Judicial Commission of Indonesia	10.29123
http://www.wikidata.org/entity/Q30263950	Korean society of speech sciences	10.13064
http://www.wikidata.org/entity/Q20725295	Editorial Universidad de Sevilla	10.12795
http://www.wikidata.org/entity/Q30286505	Brain Sciences Foundation	10.7214
http://www.wikidata.org/entity/Q2631070	Russian State University for the Humanities	10.28995
http://www.wikidata.org/entity/Q10302915	Forest Science and Research Institute	10.18671
http://www.wikidata.org/entity/Q12523397	Muhammadiyah University of Ponorogo	10.24269
http://www.wikidata.org/entity/Q18691036	Federation of Finnish Learned Societies	10.23847
http://www.wikidata.org/entity/Q5030574	Canadian Society for Clinical Investigation	10.25011
http://www.wikidata.org/entity/Q7864794	UKSG	10.1629
http://www.wikidata.org/entity/Q2744138	Temuco Catholic University	10.7770
http://www.wikidata.org/entity/Q703620	Copenhagen Business School	10.22439
http://www.wikidata.org/entity/Q7742651	The Islamic Medical Association of North America	10.5915
http://www.wikidata.org/entity/Q5814528	Universidade Federal de Viçosa	10.18540
http://www.wikidata.org/entity/Q7553485	Soegijapranata Catholic University	10.24167
http://www.wikidata.org/entity/Q15763748	Nevtani ertesito	10.29178
http://www.wikidata.org/entity/Q17006991	Defence Scientific Information and Documentation Centre	10.14429
http://www.wikidata.org/entity/Q27725861	Journal of biological methods	10.14440
http://www.wikidata.org/entity/Q4881267	Beilstein Institute for the Advancement of Chemical Sciences	10.3762
http://www.wikidata.org/entity/Q4745009	American Society for Biochemistry and Molecular Biology	10.1074
http://www.wikidata.org/entity/Q2945274	Centre de coopération internationale en recherche agronomique pour le développement	10.19182
http://www.wikidata.org/entity/Q15137072	Hong Kong University Press	10.5790
http://www.wikidata.org/entity/Q11508397	The Japanese Society for Dental Materials and Devices	10.4012
http://www.wikidata.org/entity/Q6979224	National University of Austral Patagonia	10.22305
http://www.wikidata.org/entity/Q3807410	IES	10.25152
http://www.wikidata.org/entity/Q17142670	Society for Artistic Research	10.22501
http://www.wikidata.org/entity/Q13157150	Q13157150	10.18669
http://www.wikidata.org/entity/Q27725082	International journal of current research	10.24941
http://www.wikidata.org/entity/Q27726303	Archives of endocrinology and metabolism	10.20945
http://www.wikidata.org/entity/Q10387877	Universidade Tiradentes	10.17564
http://www.wikidata.org/entity/Q1054322	International Potato Center	10.4160
http://www.wikidata.org/entity/Q7894356	Universidade Católica de Pernambuco	10.25247
http://www.wikidata.org/entity/Q22000538	Cambridge Journal of International and Comparative Law	10.7574
http://www.wikidata.org/entity/Q7896464	University of Tikrit	10.25130
http://www.wikidata.org/entity/Q11509054	Japan Prosthodontic Society	10.2186
http://www.wikidata.org/entity/Q624571	Sonoma State University	10.26813
http://www.wikidata.org/entity/Q17092575	International Measurement Confederation	10.21014
http://www.wikidata.org/entity/Q4745031	American Society for Pharmacology and Experimental Therapeutics	10.1124
http://www.wikidata.org/entity/Q4195890	Ivano-Frankivsk National Medical University	10.21802
http://www.wikidata.org/entity/Q30263878	National Centre of Excellence in Analytical Chemistry	10.21743
http://www.wikidata.org/entity/Q3551355	University of Nebraska Press	10.5250
http://www.wikidata.org/entity/Q675848	University of Zagreb	10.2498
http://www.wikidata.org/entity/Q15261242	Slemani Polytechnic University	10.24017
http://www.wikidata.org/entity/Q14624632	Revista mexicana de biodiversidad	10.7550
http://www.wikidata.org/entity/Q23023531	The Society of Hospital Pharmacists of Australia	10.24080
http://www.wikidata.org/entity/Q10302981	Q10302981	10.25242
http://www.wikidata.org/entity/Q5195033	Current Approaches in Psychiatry	10.18863
http://www.wikidata.org/entity/Q1137665	Ghent University	10.21825
http://www.wikidata.org/entity/Q26842309	Clujul Medical	10.15386
http://www.wikidata.org/entity/Q3542768	University of Belgrade Faculty of Philology	10.18485
http://www.wikidata.org/entity/Q2173159	Space Applications Centre	10.19038
http://www.wikidata.org/entity/Q2134522	Reactome	10.3180
http://www.wikidata.org/entity/Q17088401	Justice Research and Statistics Association	10.3818
http://www.wikidata.org/entity/Q14457713	Atma Jaya University, Yogyakarta	10.24002
http://www.wikidata.org/entity/Q17570659	St Andrews University Library	10.15664
http://www.wikidata.org/entity/Q7895978	University of North Texas Libraries	10.12794
http://www.wikidata.org/entity/Q13098260	Universitas Ahmad Dahlan	10.12928
http://www.wikidata.org/entity/Q4743446	American College of Chest Physicians	10.1378
http://www.wikidata.org/entity/Q11509288	Brewing Society of Japan	10.6013
http://www.wikidata.org/entity/Q5062373	Centre for Bioscience	10.3108
http://www.wikidata.org/entity/Q11881918	Q11881918	10.23983
http://www.wikidata.org/entity/Q30294099	Fundación Universitaria Sanitas	10.26852
http://www.wikidata.org/entity/Q4071715	Astrakhan State Technical University	10.24143
http://www.wikidata.org/entity/Q30272496	Japan Society of Ultrasonics in Medicine	10.3179
http://www.wikidata.org/entity/Q2822458	Russian Presidential Academy of National Economy and Public Administration	10.22394
http://www.wikidata.org/entity/Q5397474	Universidad de las Fuerzas Armadas - ESPE	10.24133
http://www.wikidata.org/entity/Q17229643	The Geochemical Society of Japan	10.2343
http://www.wikidata.org/entity/Q11280554	Czech Geological Survey	10.3140
http://www.wikidata.org/entity/Q6041403	Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira	10.24109
http://www.wikidata.org/entity/Q5773954	Historical Society of Pennsylvania	10.5215
http://www.wikidata.org/entity/Q23933168	Arachnological Society of Japan	10.2476
http://www.wikidata.org/entity/Q30259638	Shanghai Institute of Optics and Fine Mechanics	10.3788
http://www.wikidata.org/entity/Q200899	University of Groningen Library	10.21827
http://www.wikidata.org/entity/Q1427072	SAE International	10.4271
http://www.wikidata.org/entity/Q463386	American Association of Immunologists	10.4049
http://www.wikidata.org/entity/Q7426888	Satya Wacana Christian University	10.24246
http://www.wikidata.org/entity/Q30256067	College of Occupational Therapists	10.4276
http://www.wikidata.org/entity/Q4671326	AcademyHealth	10.13063
http://www.wikidata.org/entity/Q1460141	Czech University of Life Sciences Prague	10.7160
http://www.wikidata.org/entity/Q15766621	Journal of Gambling Issues	10.4309
http://www.wikidata.org/entity/Q27722735	Anales. Escuela Nacional de Ciencias Biologicas (Mexico)	10.18387
http://www.wikidata.org/entity/Q923429	Bureau of Meteorology	10.22499
http://www.wikidata.org/entity/Q4745011	American Society for Clinical Investigation	10.1172
http://www.wikidata.org/entity/Q11086432	Japan Society Mechanical Engineers	10.1299
http://www.wikidata.org/entity/Q1916589	Wrocław Medical University	10.17219
http://www.wikidata.org/entity/Q2000010	PeerJ	10.7717
http://www.wikidata.org/entity/Q44569112	Japan Association for African Studies	10.11619
http://www.wikidata.org/entity/Q16608263	Systematic & Applied Acarology Society	10.11158
http://www.wikidata.org/entity/Q427677	Al-Farabi University	10.26577
http://www.wikidata.org/entity/Q30258440	Czech Botanical Society	10.23855
http://www.wikidata.org/entity/Q851164	Corvinus University of Budapest	10.14267
http://www.wikidata.org/entity/Q7433389	SciELO	10.1590
http://www.wikidata.org/entity/Q7433389	SciELO	10.7476
http://www.wikidata.org/entity/Q6156365	Q6156365	10.15665
http://www.wikidata.org/entity/Q41567863	Crop Science Society of America	10.2135
http://www.wikidata.org/entity/Q17217074	The Japan Radiation Research Society	10.1269
http://www.wikidata.org/entity/Q36877781	Archeologické centrum Olomouc	10.24916
http://www.wikidata.org/entity/Q3551327	University of La Serena	10.15443
http://www.wikidata.org/entity/Q1129925	Pontifical Catholic University of Chile	10.7764
http://www.wikidata.org/entity/Q11050122	Foundation University of America	10.29097
http://www.wikidata.org/entity/Q465883	American Nuclear Society	10.13182
http://www.wikidata.org/entity/Q15710060	Journal of Graph Algorithms and Applications	10.7155
http://www.wikidata.org/entity/Q5201748	Czech Geological Society	10.3190
http://www.wikidata.org/entity/Q6784286	Massachusetts Historical Society	10.5224
http://www.wikidata.org/entity/Q5855109	Q5855109	10.25014
http://www.wikidata.org/entity/Q1180978	Deakin University	10.21153
http://www.wikidata.org/entity/Q30296868	Korea Environment Institute	10.17330
http://www.wikidata.org/entity/Q182118	National Research University of Electronic Technology	10.24151
http://www.wikidata.org/entity/Q3083225	Chukyo University	10.20459
http://www.wikidata.org/entity/Q16595788	Q16595788	10.2470
http://www.wikidata.org/entity/Q4481798	Universidade Federal do Tocantins	10.20873
http://www.wikidata.org/entity/Q4481798	Universidade Federal do Tocantins	10.21725
http://www.wikidata.org/entity/Q6157846	Japan Society for Bioscience, Biotechnology and Agrochemistry	10.1271
http://www.wikidata.org/entity/Q4651948	AIMS International	10.26573
http://www.wikidata.org/entity/Q7552497	Society of Glass Technology	10.13036
http://www.wikidata.org/entity/Q5202363	Universidad Peruana de Ciencias Aplicadas	10.19083
http://www.wikidata.org/entity/Q30274420	Japan Technical Association of the Pulp and Paper Industry	10.2524
http://www.wikidata.org/entity/Q29052693	Fundación Universitaria Konrad Lorenz	10.14349
http://www.wikidata.org/entity/Q1296434	Szent István University	10.17837
http://www.wikidata.org/entity/Q1932957	University of Opole	10.25167
http://www.wikidata.org/entity/Q13377473	Sociological Research Online	10.5153
http://www.wikidata.org/entity/Q1523902	Alexandru Ioan Cuza University	10.15551
http://www.wikidata.org/entity/Q466809	American Society for Microbiology	10.1128
http://www.wikidata.org/entity/Q7894386	Universidade Lusófona	10.24140
http://www.wikidata.org/entity/Q633561	University of Zaragoza	10.26754
http://www.wikidata.org/entity/Q3567483	Western Australian Museum	10.18195
http://www.wikidata.org/entity/Q29716	Universidad Autónoma de Nuevo León	10.29105
http://www.wikidata.org/entity/Q6221533	John Benjamins Publishing Company	10.1075
http://www.wikidata.org/entity/Q6786833	Mathematical Notes	10.18514
http://www.wikidata.org/entity/Q17072915	Open Library of Humanities	10.16995
http://www.wikidata.org/entity/Q30264772	Ceramic Society of Japan	10.2109
http://www.wikidata.org/entity/Q30283940	Institute of Statistical Science Academia Sinica	10.5705
http://www.wikidata.org/entity/Q15756630	Economic Sciences	10.14451
http://www.wikidata.org/entity/Q3395669	Polynesian Society	10.15286
http://www.wikidata.org/entity/Q31867	National University of Costa Rica	10.15359
http://www.wikidata.org/entity/Q624959	Georgia Southern University	10.20429
http://www.wikidata.org/entity/Q3031850	Fondo de Cultura Económica	10.20430
http://www.wikidata.org/entity/Q12063561	National Science Teachers Association	10.2505
http://www.wikidata.org/entity/Q30289344	Agricultural Institute of Canada	10.4141
http://www.wikidata.org/entity/Q1665236	Instituto Tecnológico Autónomo de México	10.5347
http://www.wikidata.org/entity/Q11285161	Society for American Archaeology	10.7183
http://www.wikidata.org/entity/Q5176574	Council on Social Work Education	10.5175
http://www.wikidata.org/entity/Q6748462	Maney Publishing	10.1179
http://www.wikidata.org/entity/Q30294749	Universitas Wiraraja	10.24929
http://www.wikidata.org/entity/Q3551702	Universidade do Estado de Santa Catarina	10.5965
http://www.wikidata.org/entity/Q24676	Miguel Hernández University of Elche	10.21134
http://www.wikidata.org/entity/Q30257746	Moscow Witte University	10.21777
http://www.wikidata.org/entity/Q33121206	Belgrade Centre for Security Policy	10.11643
http://www.wikidata.org/entity/Q5333607	Economists for Peace and Security	10.15355
http://www.wikidata.org/entity/Q255898	Latin American School for Social Sciences	10.17141
http://www.wikidata.org/entity/Q4689818	African Journal of Food, Agriculture, Nutrition and Development	10.18697
http://www.wikidata.org/entity/Q368329	Khon Kaen University	10.22299
http://www.wikidata.org/entity/Q4822213	Aurel Vlaicu University of Arad	10.24250
http://www.wikidata.org/entity/Q4745117	American Society of Tropical Medicine and Hygiene	10.4269
http://www.wikidata.org/entity/Q3077116	Fordham University Press	10.5422
http://www.wikidata.org/entity/Q1711558	Plymouth University	10.4256
http://www.wikidata.org/entity/Q1122171	Brno University of Technology	10.13164
http://www.wikidata.org/entity/Q6979256	National University of Lanús	10.18294
http://www.wikidata.org/entity/Q2378801	St. Petersburg State Transport University	10.20295
http://www.wikidata.org/entity/Q28680590	Q28680590	10.20889
http://www.wikidata.org/entity/Q1784353	Šiauliai University	10.21277
http://www.wikidata.org/entity/Q27723728	Computing in cardiology	10.22489
http://www.wikidata.org/entity/Q1908174	Matej Bel University	10.24040
http://www.wikidata.org/entity/Q4836010	Lebanese French University	10.25212
http://www.wikidata.org/entity/Q27726479	Healthy aging research	10.12715
http://www.wikidata.org/entity/Q11509347	The Japanese Society of Limnology	10.3739
http://www.wikidata.org/entity/Q4196668	Ivanovo State University	10.18083
http://www.wikidata.org/entity/Q15777827	Acta Ecologica Sinica	10.5846
http://www.wikidata.org/entity/Q15765926	Journal of Business and Economics Research	10.20409
http://www.wikidata.org/entity/Q1345904	Environmental Health Perspectives	10.1289
http://www.wikidata.org/entity/Q2156372	American Geographical Society	10.21690
http://www.wikidata.org/entity/Q6040872	Institute of Southeast Asian Studies	10.1355
http://www.wikidata.org/entity/Q28840802	Stembook	10.3824
http://www.wikidata.org/entity/Q11507494	Japanese Society of Oral and Maxillofacial Surgeons	10.5794
http://www.wikidata.org/entity/Q4243512	Kuban State Medical University	10.25207
http://www.wikidata.org/entity/Q6295633	Journal of Negro Education	10.7709
http://www.wikidata.org/entity/Q1069076	American Association of Physicists in Medicine	10.1118
http://www.wikidata.org/entity/Q2759819	Botanical Research Institute of Texas	10.17348
http://www.wikidata.org/entity/Q44698252	COTECMAR	10.25043
http://www.wikidata.org/entity/Q10269423	Q10269423	10.15448
http://www.wikidata.org/entity/Q2777905	Academia.edu	10.20935
http://www.wikidata.org/entity/Q1357666	World Scientific	10.1142
http://www.wikidata.org/entity/Q4122974	Volgograd State University	10.15688
http://www.wikidata.org/entity/Q7187871	Photonics Society of Poland	10.4302
